"chytrid_gene","cyano_gene","spearman_r","n_nonzero_chy","n_nonzero_cyano","min_nonzero","suspicious","locus_tag","protein","product"
"GCST_MESCR","77288000",-1,7,6,6,FALSE,"NMG88_RS09315","S9 family peptidase","S9 family peptidase"
"SPC97_DICDI","77288020",-1,7,7,7,FALSE,"NMG88_RS09415","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"TRPS1_XENLA","77288021",-1,7,6,6,FALSE,"NMG88_RS09420","6-carboxytetrahydropterin synthase","6-carboxytetrahydropterin synthase"
"ASCC3_BOVIN","77288023",-1,7,6,6,FALSE,"NMG88_RS09430","J domain-containing protein","J domain-containing protein"
"DJB13_HUMAN","77288025",1,7,7,7,FALSE,"NMG88_RS09440","SIMPL domain-containing protein","SIMPL domain-containing protein"
"HFM1_HUMAN","77288026",-1,7,6,6,FALSE,"NMG88_RS09445","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit"
"ARLZ_SCHPO","77288040",1,7,7,7,FALSE,"NMG88_RS09515","SdrD B-like domain-containing protein","SdrD B-like domain-containing protein"
"BTS_ARATH","77288040",-1,7,7,7,FALSE,"NMG88_RS09515","SdrD B-like domain-containing protein","SdrD B-like domain-containing protein"
"PAR1_CAEBR","77288040",-1,7,7,7,FALSE,"NMG88_RS09515","SdrD B-like domain-containing protein","SdrD B-like domain-containing protein"
"UBR1_SCHPO","77288040",-1,7,7,7,FALSE,"NMG88_RS09515","SdrD B-like domain-containing protein","SdrD B-like domain-containing protein"
"GCST_MESCR","77288045",-1,7,6,6,FALSE,"NMG88_RS09540","uroporphyrinogen decarboxylase","uroporphyrinogen decarboxylase"
"DAAF3_RAT","77288046",-1,7,7,7,FALSE,"NMG88_RS09545","pentapeptide repeat-containing protein","pentapeptide repeat-containing protein"
"GVP36_YEAST","77288049",-1,7,6,6,FALSE,"NMG88_RS09560","polyphosphate kinase 1","polyphosphate kinase 1"
"ATCX_SCHPO","77288091",-1,7,6,6,FALSE,"NMG88_RS09770","S8 family peptidase","PatA/PatG family cyanobactin maturation protease"
"MEP10_COCP7","77288094",1,7,6,6,FALSE,"NMG88_RS09785","Uma2 family endonuclease","Uma2 family endonuclease"
"CBX5_MOUSE","77288102",1,7,6,6,FALSE,"NMG88_RS09825","serine/threonine-protein kinase","serine/threonine-protein kinase"
"ABHDB_MOUSE","77288140",1,7,7,7,FALSE,"NMG88_RS10015","response regulator","response regulator"
"HBS1L_RAT","77288140",1,7,7,7,FALSE,"NMG88_RS10015","response regulator","response regulator"
"HIS1_YARLI","77288140",-1,7,7,7,FALSE,"NMG88_RS10015","response regulator","response regulator"
"HFM1_HUMAN","77288146",-1,7,6,6,FALSE,"NMG88_RS10045","circadian clock protein KaiC","circadian clock protein KaiC"
"TIC32_PEA","77288148",1,7,7,7,FALSE,"NMG88_RS10055","DNA-binding protein","DNA-binding protein"
"SPHK2_ARATH","77288158",1,7,6,6,FALSE,"NMG88_RS10105","HEAT repeat domain-containing protein","HEAT repeat domain-containing protein"
"PAM17_SCHPO","77288175",1,7,6,6,FALSE,"NMG88_RS10190","ferredoxin","ferredoxin"
"SL9B2_PONAB","77288193",-1,7,7,7,FALSE,"NMG88_RS10280","APC family permease","amino acid permease"
"CP31B_ARATH","77288194",-1,7,6,6,FALSE,"NMG88_RS10285","UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase","UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase"
"C3H27_ORYSJ","77288201",1,7,6,6,FALSE,"NMG88_RS10320","peroxiredoxin","peroxiredoxin"
"DHX8_HUMAN","77288205",1,7,7,7,FALSE,"NMG88_RS10340","glutamate--cysteine ligase","glutamate--cysteine ligase"
"DUG1_SCHPO","77288225",-1,7,6,6,FALSE,"NMG88_RS10440","phage tail sheath family protein","phage tail sheath C-terminal domain-containing protein"
"RPC1_SCHPO","77288251",1,7,6,6,FALSE,"NMG88_RS10570","Fe-S cluster assembly protein SufB","Fe-S cluster assembly protein SufB"
"PRDX6_CHICK","77288259",-1,7,6,6,FALSE,"NMG88_RS10610","ferrochelatase","ferrochelatase"
"RMD5_ARATH","77288282",-1,7,6,6,FALSE,"NMG88_RS10725","NUDIX hydrolase","NUDIX hydrolase"
"DAPB_PARBD","77288295",-1,7,6,6,FALSE,"NMG88_RS10790","RNA-guided endonuclease InsQ/TnpB family protein","RNA-guided endonuclease TnpB family protein"
"FBH1_SCHPO","77288297",-1,7,6,6,FALSE,"NMG88_RS10800","solanesyl diphosphate synthase","solanesyl diphosphate synthase"
"U520_HUMAN","77288297",-1,7,6,6,FALSE,"NMG88_RS10800","solanesyl diphosphate synthase","solanesyl diphosphate synthase"
"DTWD1_XENLA","77288336",-1,7,6,6,FALSE,"NMG88_RS10995","hypothetical protein","hypothetical protein"
"ERCC3_SCHPO","77288336",1,7,6,6,FALSE,"NMG88_RS10995","hypothetical protein","hypothetical protein"
"URG1_SCHPO","77288336",-1,7,6,6,FALSE,"NMG88_RS10995","hypothetical protein","hypothetical protein"
"LBSA_EMENI","77288337",-1,7,6,6,FALSE,"NMG88_RS11000","GT4 family glycosyltransferase PelF","GT4 family glycosyltransferase PelF"
"SYMPK_MOUSE","77288339",-1,7,6,6,FALSE,"NMG88_RS11010","phosphoglucosamine mutase","phosphoglucosamine mutase"
"ADCK1_XENLA","77288340",1,7,7,7,FALSE,"NMG88_RS11015","polysaccharide deacetylase family protein","polysaccharide deacetylase family protein"
"MCA2_TRYB2","77288345",1,7,6,6,FALSE,"NMG88_RS11040","carbamoyltransferase HypF","carbamoyltransferase HypF"
"MEL1_ORYSJ","77288353",1,7,6,6,FALSE,"NMG88_RS11080","prephenate/arogenate dehydrogenase","prephenate/arogenate dehydrogenase"
"BMT5_SCHPO","77288360",1,7,7,7,FALSE,"NMG88_RS11115","hormogonium polysaccharide biosynthesis glycosyltransferase HpsP","hormogonium polysaccharide biosynthesis glycosyltransferase HpsP"
"DYH6_HUMAN","77288361",-1,7,6,6,FALSE,"NMG88_RS11120","MFS transporter","MFS transporter"
"HYDIN_MOUSE","77288368",1,7,6,6,FALSE,"NMG88_RS11155","circularly permuted type 2 ATP-grasp protein","circularly permuted type 2 ATP-grasp protein"
"EMP24_SCHPO","77288376",-1,7,6,6,FALSE,"NMG88_RS11195","saccharopine dehydrogenase family protein","saccharopine dehydrogenase NADP-binding domain-containing protein"
"DBP3_BOTFB","77288382",-1,7,6,6,FALSE,"NMG88_RS11225","anti-sigma factor family protein","anti-sigma factor"
"FA72B_HUMAN","77288382",1,7,6,6,FALSE,"NMG88_RS11225","anti-sigma factor family protein","anti-sigma factor"
"VPS1_SCHPO","77288382",1,7,6,6,FALSE,"NMG88_RS11225","anti-sigma factor family protein","anti-sigma factor"
"PK3C3_HUMAN","77288401",1,7,6,6,FALSE,"NMG88_RS11320","Uma2 family endonuclease","Uma2 family endonuclease"
"GYP2_EMENI","77288414",1,7,7,7,FALSE,"NMG88_RS11385","transcription termination factor NusA","transcription termination factor NusA"
"XRN2_MOUSE","77288414",1,7,7,7,FALSE,"NMG88_RS11385","transcription termination factor NusA","transcription termination factor NusA"
"NMD3_DICDI","77288418",-1,7,7,7,FALSE,"NMG88_RS11405","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"6PGD_MOUSE","77288419",-1,7,7,7,FALSE,"NMG88_RS11410","glycosyltransferase family 61 protein","glycosyltransferase family 61 protein"
"YB45_SCHPO","77288419",1,7,7,7,FALSE,"NMG88_RS11410","glycosyltransferase family 61 protein","glycosyltransferase family 61 protein"
"GCST_MESCR","77288432",1,7,6,6,FALSE,"NMG88_RS11475","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"MCA1_PLAF7","77288440",-1,7,6,6,FALSE,"NMG88_RS11515","hypothetical protein","hypothetical protein"
"RL2_CANAL","77288440",1,7,6,6,FALSE,"NMG88_RS11515","hypothetical protein","hypothetical protein"
"BLM_HUMAN","77288442",-1,7,6,6,FALSE,"NMG88_RS11525","Gfo/Idh/MocA family protein","Gfo/Idh/MocA family oxidoreductase"
"NIPS1_MOUSE","77288446",1,7,7,7,FALSE,"NMG88_RS11545","N-acetylmuramoyl-L-alanine amidase","N-acetylmuramoyl-L-alanine amidase"
"BRSK1_HUMAN","77288449",-1,7,6,6,FALSE,"NMG88_RS11560","glycerophosphodiester phosphodiesterase","glycerophosphodiester phosphodiesterase family protein"
"SYG_YEAST","77288457",1,7,6,6,FALSE,"NMG88_RS11600","branched-chain amino acid aminotransferase","branched-chain amino acid aminotransferase"
"LPL1_YEAST","77288460",1,7,7,7,FALSE,"NMG88_RS11615","pentapeptide repeat-containing protein","pentapeptide repeat-containing protein"
"RQL3_ARATH","77288460",1,7,7,7,FALSE,"NMG88_RS11615","pentapeptide repeat-containing protein","pentapeptide repeat-containing protein"
"SM3L2_ARATH","77288488",1,7,6,6,FALSE,"NMG88_RS11755","polyprenyl synthetase family protein","polyprenyl synthetase family protein"
"TREA_SCHPO","77288488",-1,7,6,6,FALSE,"NMG88_RS11755","polyprenyl synthetase family protein","polyprenyl synthetase family protein"
"UGPA1_SCHPO","77288488",1,7,6,6,FALSE,"NMG88_RS11755","polyprenyl synthetase family protein","polyprenyl synthetase family protein"
"MRP1_RAT","77288490",1,7,7,7,FALSE,"NMG88_RS11765","hypothetical protein","hypothetical protein"
"NSN1_ARATH","77288508",-1,7,7,7,FALSE,"NMG88_RS11855","1,4-alpha-glucan branching enzyme","1,4-alpha-glucan branching enzyme"
"UTP7_YEAST","77288520",-1,7,6,6,FALSE,"NMG88_RS11915","murein biosynthesis integral membrane protein MurJ","murein biosynthesis integral membrane protein MurJ"
"HIBCH_NEUCR","77288540",1,7,6,6,FALSE,"NMG88_RS12015","AAA family ATPase","bifunctional aminoglycoside phosphotransferase/ATP-binding protein"
"CHS4_PYRO7","77288542",-1,7,6,6,FALSE,"NMG88_RS12025","50S ribosomal protein L25/general stress protein Ctc","50S ribosomal protein L25/general stress protein Ctc"
"GSH1_HUMAN","77288544",1,7,7,7,FALSE,"NMG88_RS12035","dihydroorotate dehydrogenase-like protein","dihydroorotate dehydrogenase-like protein"
"MLRM_CHICK","77288544",-1,7,7,7,FALSE,"NMG88_RS12035","dihydroorotate dehydrogenase-like protein","dihydroorotate dehydrogenase-like protein"
"GLT1_SCHPO","77288549",1,7,6,6,FALSE,"NMG88_RS12060","hydroxylamine reductase","hydroxylamine reductase"
"MBI4_YEAST","77288552",-1,7,6,6,FALSE,"NMG88_RS12075","Ni/Fe hydrogenase subunit alpha","Ni/Fe hydrogenase subunit alpha"
"GSHR_DICDI","77288555",-1,7,6,6,FALSE,"NMG88_RS12090","SpoIIE family protein phosphatase","SpoIIE family protein phosphatase"
"TRNL_SCHPO","77288560",1,7,7,7,FALSE,"NMG88_RS12115","anthranilate synthase component I","anthranilate synthase component I"
"DYH5_HUMAN","77288586",1,7,6,6,FALSE,"NMG88_RS12245","hemolysin family protein","hemolysin family protein"
"PHOP1_MOUSE","77288600",1,7,6,6,FALSE,"NMG88_RS12315","cytochrome f","cytochrome f"
"COPB_RAT","77288607",-1,7,7,7,FALSE,"NMG88_RS12350","5-(carboxyamino)imidazole ribonucleotide synthase","5-(carboxyamino)imidazole ribonucleotide synthase"
"XPO4_MOUSE","77288609",-1,7,7,7,FALSE,"NMG88_RS12360","type I DNA topoisomerase","type I DNA topoisomerase"
"NPAL2_HUMAN","77288617",1,7,6,6,FALSE,"NMG88_RS12400","hypothetical protein","hypothetical protein"
"TP4A3_HUMAN","77288621",1,7,7,7,FALSE,"NMG88_RS12420","dihydroxy-acid dehydratase","dihydroxy-acid dehydratase"
"TOM70_SCHPO","77288649",1,7,6,6,FALSE,"NMG88_RS12560","GMC family oxidoreductase","GMC family oxidoreductase"
"MKK1_YEAST","77288655",1,7,7,7,FALSE,"NMG88_RS12590","cation-translocating P-type ATPase","cation-translocating P-type ATPase"
"DYH6_HUMAN","77288656",1,7,7,7,FALSE,"NMG88_RS12595","NupC/NupG family nucleoside CNT transporter","nucleoside transporter C-terminal domain-containing protein"
"DAPB_PARBD","77288662",1,7,7,7,FALSE,"NMG88_RS12625","IctB family putative bicarbonate transporter","IctB family putative bicarbonate transporter"
"SSK2_YEAST","77288668",1,7,6,6,FALSE,"NMG88_RS12655","glycoside hydrolase family 3 N-terminal domain-containing protein","glycoside hydrolase family 3 N-terminal domain-containing protein"
"ATG22_COCIM","77288701",-1,7,6,6,FALSE,"NMG88_RS12820","SDR family NAD(P)-dependent oxidoreductase","SDR family NAD(P)-dependent oxidoreductase"
"PAM17_SCHPO","77288716",1,7,6,6,FALSE,"NMG88_RS12895","nitrate ABC transporter permease","nitrate ABC transporter permease"
"PNS1_GIBZE","77288731",-1,7,7,7,FALSE,"NMG88_RS12970","Rne/Rng family ribonuclease","Rne/Rng family ribonuclease"
"YD1K_SCHPO","77288731",1,7,7,7,FALSE,"NMG88_RS12970","Rne/Rng family ribonuclease","Rne/Rng family ribonuclease"
"CBPC5_XENTR","77288752",-1,7,6,6,FALSE,"NMG88_RS13075","ABC transporter substrate-binding protein","sugar ABC transporter substrate-binding protein"
"DGP14_ARATH","77288752",-1,7,6,6,FALSE,"NMG88_RS13075","ABC transporter substrate-binding protein","sugar ABC transporter substrate-binding protein"
"PK3C3_HUMAN","77288781",-1,7,6,6,FALSE,"NMG88_RS13220","dienelactone hydrolase family protein","dienelactone hydrolase family protein"
"NPAL2_HUMAN","77288783",1,7,6,6,FALSE,"NMG88_RS13230","hypothetical protein","hypothetical protein"
"KINH_SYNRA","77288785",-1,7,6,6,FALSE,"NMG88_RS13240","7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofG","7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofG"
"CG121_KLULA","77288795",1,7,6,6,FALSE,"NMG88_RS13290","HesA/MoeB/ThiF family protein","ThiF family adenylyltransferase"
"VPS10_LACBS","77288795",-1,7,6,6,FALSE,"NMG88_RS13290","HesA/MoeB/ThiF family protein","ThiF family adenylyltransferase"
"RH25_ORYSJ","77288814",-1,7,6,6,FALSE,"NMG88_RS13385","3-oxoacyl-[acyl-carrier-protein","3-oxoacyl-[acyl-carrier-protein] reductase"
"LBSA_EMENI","77288832",-1,7,6,6,FALSE,"NMG88_RS13475","phosphoribosylformylglycinamidine cyclo-ligase","phosphoribosylformylglycinamidine cyclo-ligase"
"C3H27_ORYSJ","77288833",1,7,6,6,FALSE,"NMG88_RS13480","1,4-dihydroxy-2-naphthoyl-CoA synthase","1,4-dihydroxy-2-naphthoyl-CoA synthase"
"ASH1L_MOUSE","77288839",1,7,6,6,FALSE,"NMG88_RS13510","glucosyl-3-phosphoglycerate synthase","glucosyl-3-phosphoglycerate synthase"
"BGALB_ASPOR","77288846",1,7,6,6,FALSE,"NMG88_RS13545","F420-0:Gamma-glutamyl ligase","F420-0:Gamma-glutamyl ligase"
"CDC42_SCHPO","77288857",-1,7,7,7,FALSE,"NMG88_RS13600","N-acetylmuramic acid 6-phosphate etherase","N-acetylmuramic acid 6-phosphate etherase"
"HEM6_DROME","77288867",-1,7,6,6,FALSE,"NMG88_RS13650","cell division protein FtsZ","cell division protein FtsZ"
"OPT1_ARATH","77288867",1,7,6,6,FALSE,"NMG88_RS13650","cell division protein FtsZ","cell division protein FtsZ"
"TF2B_SCHPO","77288868",1,7,6,6,FALSE,"NMG88_RS13655","cell division protein FtsQ/DivIB","FtsQ-type POTRA domain-containing protein"
"PCK1_SCHPO","77288897",-1,7,7,7,FALSE,"NMG88_RS13800","polyamine ABC transporter substrate-binding protein","spermidine/putrescine ABC transporter substrate-binding protein"
"PPB_YEAST","77288901",-1,7,6,6,FALSE,"NMG88_RS13820","fatty acyl-AMP ligase","fatty acyl-AMP ligase"
"CHS7_USTMA","77288917",-1,7,7,7,FALSE,"NMG88_RS13900","isoleucine--tRNA ligase","isoleucine--tRNA ligase"
"ENOPH_XENTR","77288921",-1,7,6,6,FALSE,"NMG88_RS13920","acetyl-CoA carboxylase biotin carboxylase subunit","acetyl-CoA carboxylase biotin carboxylase subunit"
"FOLH1_RAT","77288931",1,7,6,6,FALSE,"NMG88_RS13970","DUF3474 domain-containing protein","DUF3474 domain-containing protein"
"ERG12_CANAL","77288957",-1,7,6,6,FALSE,"NMG88_RS14100","CPBP family intramembrane glutamic endopeptidase","CPBP family intramembrane glutamic endopeptidase"
"SSU72_YARLI","77288957",-1,7,6,6,FALSE,"NMG88_RS14100","CPBP family intramembrane glutamic endopeptidase","CPBP family intramembrane glutamic endopeptidase"
"NPL4_VANPO","77288974",-1,7,6,6,FALSE,"NMG88_RS14185","PQQ-dependent sugar dehydrogenase","sorbosone dehydrogenase family protein"
"DHYS_DEBHA","77288979",1,7,6,6,FALSE,"NMG88_RS14210","mannosyltransferase family protein","mannosyltransferase family protein"
"COQ8_YEAST","77288992",-1,7,6,6,FALSE,"NMG88_RS14275","ABC transporter substrate-binding protein/permease","ABC transporter substrate-binding protein/permease"
"SYA_CANAL","77288997",1,7,6,6,FALSE,"NMG88_RS14300","hypothetical protein","hypothetical protein"
"VPS41_HUMAN","77288997",-1,7,6,6,FALSE,"NMG88_RS14300","hypothetical protein","hypothetical protein"
"CALX_ASPFU","77289014",-1,7,7,7,FALSE,"NMG88_RS14385","glycosyltransferase family 4 protein","glycosyltransferase family 4 protein"
"GLGB_RHIID","77289025",1,7,6,6,FALSE,"NMG88_RS14440","cytochrome c oxidase subunit I","cytochrome c oxidase subunit I"
"CWC22_CRYNB","77289045",1,7,6,6,FALSE,"NMG88_RS14540","serine/threonine-protein kinase","serine/threonine-protein kinase"
"ADCK1_XENLA","77289055",1,7,6,6,FALSE,"NMG88_RS14590","hypothetical protein","hypothetical protein"
"DYH5_HUMAN","77289077",1,7,7,7,FALSE,"NMG88_RS14700","M1 family metallopeptidase","M1 family metallopeptidase"
"IF2P_SCHPO","77289081",1,7,6,6,FALSE,"NMG88_RS14720","type I glutamate--ammonia ligase","type I glutamate--ammonia ligase"
"HEM6_DROME","77289107",-1,7,6,6,FALSE,"NMG88_RS14850","3-isopropylmalate dehydratase large subunit","3-isopropylmalate dehydratase large subunit"
"OPT1_ARATH","77289107",1,7,6,6,FALSE,"NMG88_RS14850","3-isopropylmalate dehydratase large subunit","3-isopropylmalate dehydratase large subunit"
"ESF1_SCHPO","77289122",1,7,6,6,FALSE,"NMG88_RS14925","excinuclease ABC subunit UvrA","excinuclease ABC subunit UvrA"
"PLP1_SCHPO","77289122",1,7,6,6,FALSE,"NMG88_RS14925","excinuclease ABC subunit UvrA","excinuclease ABC subunit UvrA"
"GCDH_BOVIN","77289124",1,7,6,6,FALSE,"NMG88_RS14935","DNA phosphorothioation-associated putative methyltransferase","DNA phosphorothioation-associated putative methyltransferase"
"MTHR1_SCHPO","77289126",-1,7,6,6,FALSE,"NMG88_RS14945","phospholipid carrier-dependent glycosyltransferase","phospholipid carrier-dependent glycosyltransferase"
"PRDX6_CHICK","77289135",-1,7,6,6,FALSE,"NMG88_RS14990","B12-binding domain-containing radical SAM protein","B12-binding domain-containing radical SAM protein"
"TIC32_PEA","77289150",1,7,7,7,FALSE,"NMG88_RS15065","photosystem I core protein PsaB","photosystem I core protein PsaB"
"IDE_DROME","77289166",-1,7,7,7,FALSE,"NMG88_RS15145","transglycosylase SLT domain-containing protein","transglycosylase SLT domain-containing protein"
"CPRC1_CANPA","77289185",1,7,7,7,FALSE,"NMG88_RS15240","DUF1565 domain-containing protein","DUF1565 domain-containing protein"
"IF2P_SCHPO","77289203",1,7,6,6,FALSE,"NMG88_RS15330","UDP-N-acetylglucosamine 1-carboxyvinyltransferase","UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
"IVD_MOUSE","77289210",1,7,6,6,FALSE,"NMG88_RS15365","bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase","PfkB family carbohydrate kinase"
"PMA1_NICPL","77289210",-1,7,6,6,FALSE,"NMG88_RS15365","bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase","PfkB family carbohydrate kinase"
"SEC1B_ORYSJ","77289240",-1,7,6,6,FALSE,"NMG88_RS15515","glucose-6-phosphate isomerase","glucose-6-phosphate isomerase"
"CLU_PHANO","77289241",1,7,6,6,FALSE,"NMG88_RS15520","ParA family protein","ParA family protein"
"D9043_DICDI","77289241",1,7,6,6,FALSE,"NMG88_RS15520","ParA family protein","ParA family protein"
"BTAF1_HUMAN","77289247",1,7,6,6,FALSE,"NMG88_RS15550","DNA-methyltransferase","site-specific DNA-methyltransferase"
"YB7A_SCHPO","77289249",-1,7,7,7,FALSE,"NMG88_RS15560","ribonuclease J","ribonuclease J"
"CHS4_PYRO7","77289271",1,7,7,7,FALSE,"NMG88_RS15670","tetratricopeptide repeat protein","tetratricopeptide repeat protein"
"FKBP4_RHIO9","77289274",1,7,6,6,FALSE,"NMG88_RS15685","LPS export ABC transporter periplasmic protein LptC","LPS export ABC transporter periplasmic protein LptC"
"DI3L2_XENTR","77289281",1,7,7,7,FALSE,"NMG88_RS15720","hypothetical protein","hypothetical protein"
"YIPF1_DICDI","77289282",-1,7,7,7,FALSE,"NMG88_RS15725","WD40 repeat domain-containing protein","hypothetical protein"
"MCM7_SCHPO","77289285",1,7,6,6,FALSE,"NMG88_RS15740","phage tail protein","phage tail protein"
"SPAG6_HUMAN","77289286",1,7,7,7,FALSE,"NMG88_RS15745","putative baseplate assembly protein","putative baseplate assembly protein"
"TRPS1_XENLA","77289296",-1,7,7,7,FALSE,"NMG88_RS15795","eCIS core domain-containing protein","DUF4157 domain-containing protein"
"TCB1_CAEBR","77289303",-1,7,6,6,FALSE,"NMG88_RS15830","aminotransferase class V-fold PLP-dependent enzyme","aminotransferase class V-fold PLP-dependent enzyme"
"IF140_MOUSE","77289327",1,7,6,6,FALSE,"NMG88_RS15950","DUF3352 domain-containing protein","DUF3352 domain-containing protein"
"MDM31_SCHPO","77289327",-1,7,6,6,FALSE,"NMG88_RS15950","DUF3352 domain-containing protein","DUF3352 domain-containing protein"
"GVP36_YEAST","77289328",-1,7,6,6,FALSE,"NMG88_RS15955","Eco57I restriction-modification methylase domain-containing protein","N-6 DNA methylase"
"NEW1_YEAST","77289330",-1,7,7,7,FALSE,"NMG88_RS15965","diflavin flavoprotein","diflavin flavoprotein"
"PPCE_HUMAN","77289330",1,7,7,7,FALSE,"NMG88_RS15965","diflavin flavoprotein","diflavin flavoprotein"
"NUC1_CUNEE","77289348",1,7,6,6,FALSE,"NMG88_RS16055","precorrin-6Y C5,15-methyltransferase subunit CbiT","precorrin-6Y C5,15-methyltransferase subunit CbiT"
